Owner Name,Card Name,Set Name,Quantity,Purchase Price
Joe,Unable to Scream,Duskmourn: House of Horror,3,0.35
Joe,Twist Reality,Duskmourn: House of Horror,2,0.35
Joe,Stalked Researcher,Duskmourn: House of Horror,4,0.35
Joe,Vanish from Sight,Duskmourn: House of Horror,2,0.35
Joe,Creeping Peeper,Duskmourn: House of Horror,3,0.35
Joe,Tunnel Surveyor,Duskmourn: House of Horror,2,0.35
Joe,Clammy Prowler,Duskmourn: House of Horror,2,0.35
Joe,Daggermaw Megalodon,Duskmourn: House of Horror,3,0.35
Joe,Get Out,Duskmourn: House of Horror,3,0.39
Joe,Enter the Enigma,Duskmourn: House of Horror,2,0.39
Joe,Ghostly Keybearer,Duskmourn: House of Horror,2,0.35
Joe,Silent Hallcreeper,Duskmourn: House of Horror,2,2.99
Joe,Glimmerburst,Duskmourn: House of Horror,2,0.35
Joe,Meat Locker // Drowned Diner,Duskmourn: House of Horror,4,0.35
Joe,Fear of Failed Tests,Duskmourn: House of Horror,2,0.35
Joe,Underwater Tunnel // Slimy Aquarium,Duskmourn: House of Horror,2,0.35
Joe,Enduring Vitality,Duskmourn: House of Horror,1,9.49
Joe,"Tyvar, the Pummeler",Duskmourn: House of Horror,1,4.99
Joe,"Kaito, Bane of Nightmares",Duskmourn: House of Horror,1,29.99
Joe,Seasoned Pyromancer,Double Masters 2022,1,15.99
Joe,"Delina, Wild Mage",Adventures in the Forgotten Realms,1,7.49
Joe,Boltwave,Foundations,1,5.99
Joe,Xorn,Adventures in the Forgotten Realms,1,8.49
Joe,"Atsushi, the Blazing Sky",Kamigawa: Neon Dynasty,1,8.99
Joe,Dragon's Approach,Strixhaven: School of Mages,1,4.99
Joe,Chandra's Incinerator,Core Set 2021,1,2.79
Joe,Storm of Saruman,The Lord of the Rings: Tales of Middle-earth,1,4.49
Joe,The Magic Mirror,Throne of Eldraine,1,5.49
Joe,Tasha's Hideous Laughter,Adventures in the Forgotten Realms,1,7.99
Joe,Snow-Covered Forest,Kaldheim,1,2.29
Joe,"Brass's Tunnel-Grinder // Tecutlan, the Searing Rift",The Lost Caverns of Ixalan,1,2.29
Joe,Snow-Covered Island,Kaldheim,1,1.79
Joe,Snow-Covered Swamp,Kaldheim,1,1.79
Joe,Snow-Covered Swamp,Kaldheim,1,1.79
Joe,Snow-Covered Mountain,Kaldheim,2,1.29
Eric,+2 Mace,Adventures in the Forgotten Realms,1,0.01
Eric,+2 Mace,Adventures in the Forgotten Realms,2,0.01
Eric,A Mysterious Creature,Assassin's Creed Tokens,3,0.01
Eric,A Tale for the Ages,Wilds of Eldraine,1,0.04
Eric,Abandoned Campground,Duskmourn: House of Horror,1,0.01
Eric,"Abdel Adrian, Gorion's Ward",Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,"Abdel Adrian, Gorion's Ward",Commander Legends: Battle for Baldur's Gate,1,0.1
Eric,Aberrant Mind Sorcerer,Adventures in the Forgotten Realms,1,0.01
Eric,Abrade,Innistrad Remastered,1,0.05
Eric,Abraded Bluffs,Outlaws of Thunder Junction,1,0.02
Eric,Abstergo Entertainment,Assassin's Creed,1,0.15
Eric,Abundant Growth,Innistrad Remastered,1,0.24
Eric,Abundant Growth,Innistrad Remastered,1,0.01
Eric,Abzan Battle Priest,March of the Machine Commander,1,0.09
Eric,Abzan Falconer,March of the Machine Commander,1,0.09
Eric,Academy Manufactor,March of the Machine Commander,1,2.0
Eric,Academy Manufactor,Outlaws of Thunder Junction Commander,1,2.27
Eric,Academy Wall,Dominaria United,1,0.01
Eric,Access Denied,Neon Dynasty Commander,1,0.75
Eric,Access Tunnel,Murders at Karlov Manor Commander,1,0.19
Eric,Access Tunnel,Tales of Middle-earth Commander,1,0.24
Eric,Access Tunnel,Strixhaven: School of Mages,1,0.1
Eric,Acclaimed Contender,March of the Machine Commander,1,0.1
Eric,Accursed Marauder,Modern Horizons 3,1,0.04
Eric,Acererak the Archlich,Adventures in the Forgotten Realms,1,3.79
Eric,Achilles Davenport,Assassin's Creed,2,3.47
Eric,Acidic Slime,Neon Dynasty Commander,1,0.04
Eric,Acolyte of Aclazotz,The Lost Caverns of Ixalan,1,0.01
Eric,Acolyte of Bahamut,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Acquisition Octopus,Kamigawa: Neon Dynasty,1,0.01
Eric,Act of Treason,Ravnica Remastered,2,0.01
Eric,Adarkar Wastes,Modern Horizons 3 Commander,1,0.95
Eric,"Adeline, Resplendent Cathar",March of the Machine Commander,1,6.0
Eric,"Adéwalé, Breaker of Chains",Assassin's Creed,1,0.89
Eric,"Adéwalé, Breaker of Chains",Assassin's Creed,3,0.44
Eric,"Adéwalé, Breaker of Chains",Assassin's Creed,5,0.01
Eric,Admiral Beckett Brass,Secret Lair Drop,1,28.43
Eric,Adrestia,Assassin's Creed,1,0.01
Eric,Adrestia,Assassin's Creed,4,0.01
Eric,"Adriana, Captain of the Guard",Phyrexia: All Will Be One Commander,1,0.11
Eric,Adult Gold Dragon,Adventures in the Forgotten Realms,1,0.15
Eric,Adult Gold Dragon,Adventures in the Forgotten Realms,1,0.09
Eric,Adventurous Impulse,Strixhaven Mystical Archive,1,0.01
Eric,Aegis Turtle,Foundations,1,0.01
Eric,Aerial Assault,Core Set 2020,1,0.01
Eric,Aerial Boost,March of the Machine,1,0.01
Eric,Aerial Surveyor,Neon Dynasty Commander,1,0.15
Eric,Aeronaut Admiral,Neon Dynasty Commander,1,0.05
Eric,Aether Hub,Modern Horizons 3 Commander,1,0.17
Eric,Aether Refinery,Modern Horizons 3 Commander,1,0.01
Eric,Aetherborn Marauder,Outlaws of Thunder Junction Commander,1,0.01
Eric,Aetherborn Token,Modern Horizons 3 Commander Tokens,2,0.0
Eric,Aethergeode Miner,Modern Horizons 3 Commander,1,0.05
Eric,Aethersphere Harvester,Modern Horizons 3 Commander,1,0.04
Eric,Aethersquall Ancient,Modern Horizons 3 Commander,1,0.09
Eric,Aetherstorm Roc,Modern Horizons 3 Commander,1,0.07
Eric,Aethertide Whale,Modern Horizons 3 Commander,1,0.05
Eric,Aetherworks Marvel,Modern Horizons 3 Commander,1,0.36
Eric,Agate Assault,Bloomburrow,1,0.01
Eric,Agate-Blade Assassin,Bloomburrow,1,0.01
Eric,Agatha's Champion,Wilds of Eldraine,1,0.01
Eric,Agency Coroner,Murders at Karlov Manor,1,0.01
Eric,Agent of the Shadow Thieves,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Aggravated Assault,Wilds of Eldraine: Enchanting Tales,1,4.0
Eric,Agitator Ant,Neon Dynasty Commander,1,0.1
Eric,Agonizing Remorse,Theros Beyond Death,1,0.01
Eric,Aid from the Cowl,March of the Machine Commander,1,0.05
Eric,Air-Cult Elemental,Adventures in the Forgotten Realms,1,0.01
Eric,Air-Cult Elemental,Adventures in the Forgotten Realms,1,0.01
Eric,"Ajani, Mentor of Heroes",Resale Promos,3,9.47
Eric,Ajani's Chosen,Wilds of Eldraine Commander,1,0.1
Eric,"Akiri, Fearless Voyager",Commander Masters,1,0.25
Eric,Akki Battle Squad,Neon Dynasty Commander,1,0.87
Eric,Akki Ronin,Kamigawa: Neon Dynasty,1,0.01
Eric,Akroma's Will,Modern Horizons 3 Commander,1,9.47
Eric,"Alania, Divergent Storm",Bloomburrow,1,0.01
Eric,Alaundo the Seer,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Alchemist's Retrieval,Innistrad: Crimson Vow,1,0.01
Eric,"Alela, Cunning Conqueror",Wilds of Eldraine Commander,1,0.29
Eric,"Alesha, Who Laughs at Fate",Foundations,1,0.48
Eric,"Alexios, Deimos of Kosmos",Assassin's Creed,3,0.52
Eric,"Alexios, Deimos of Kosmos",Assassin's Creed,7,1.0
Eric,"Alexios, Deimos of Kosmos",Assassin's Creed,2,0.95
Eric,"Alharu, Solemn Ritualist",March of the Machine Commander,1,0.01
Eric,All That Glitters,The List,1,0.41
Eric,Almighty Brushwagg,Ikoria: Lair of Behemoths,1,0.01
Eric,"Alora, Merry Thief",Commander Legends: Battle for Baldur's Gate,1,0.05
Eric,"Alora, Merry Thief",Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Altaïr Ibn-La'Ahad,Assassin's Creed,1,21.89
Eric,Altaïr Ibn-La'Ahad,Assassin's Creed,1,6.71
Eric,Altar of the Goyf,Modern Horizons 3 Commander,1,0.01
Eric,Amber Gristle O'Maul,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Amber Gristle O'Maul,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Ambitious Dragonborn,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Ambush Gigapede,Outlaws of Thunder Junction,3,0.01
Eric,Amethyst Dragon // Explosive Crystal,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Amped Raptor,Modern Horizons 3,2,0.2
Eric,An Offer You Can't Refuse,Foundations,1,0.39
Eric,Ancestral Anger,Innistrad: Crimson Vow,1,0.09
Eric,Ancestral Mask,Wilds of Eldraine Commander,1,1.09
Eric,Anchor to Reality,Kamigawa: Neon Dynasty,1,0.01
Eric,Ancient Bronze Dragon,Commander Legends: Battle for Baldur's Gate,1,11.5
Eric,Ancient Craving,Crimson Vow Commander,1,0.14
Eric,Ancient Den,Mirrodin,1,1.5
Eric,"Andúril, Narsil Reforged",Tales of Middle-earth Commander,1,4.0
Eric,Angel of Finality,Foundations,1,0.01
Eric,Angel of Invention,Modern Horizons 3 Commander,1,0.2
Eric,Angel Token,Phyrexia: All Will Be One Commander Tokens,1,0.0
Eric,Angel Token,Phyrexia: All Will Be One Commander Tokens,1,0.0
Eric,Angel Token,Neon Dynasty Commander Tokens,2,0.0
Eric,Angelic Destiny,Wilds of Eldraine Commander,1,0.79
Eric,Angelic Gift,Core Set 2020,1,0.01
Eric,Angelic Sell-Sword,Outlaws of Thunder Junction Commander,1,0.1
Eric,Anger,Forgotten Realms Commander,1,2.16
Eric,Anger,Modern Horizons 3 Commander,1,2.1
Eric,Angrath's Marauders,Outlaws of Thunder Junction Commander,1,0.1
Eric,Anguished Unmaking,Tales of Middle-earth Commander,1,1.0
Eric,Anje's Ravager,Crimson Vow Commander,1,0.2
Eric,"Anowon, the Ruin Sage",Crimson Vow Commander,1,0.54
Eric,Anticognition,Zendikar Rising,1,0.01
Eric,Apex of Power,Forgotten Realms Commander,1,0.2
Eric,"Arabella, Abandoned Doll",Duskmourn: House of Horror,1,0.05
Eric,"Aragorn, Hornburg Hero",Tales of Middle-earth Commander,1,0.5
Eric,"Aragorn, King of Gondor",Tales of Middle-earth Commander,1,0.48
Eric,Arbaaz Mir,Assassin's Creed,9,0.6
Eric,Arbaaz Mir,Assassin's Creed,6,0.7
Eric,Arbaaz Mir,Assassin's Creed,3,0.06
Eric,Arbaaz Mir,Assassin's Creed,1,0.01
Eric,Arbiter of Woe,Foundations,1,0.04
Eric,Arbor Elf,Tales of Middle-earth Commander,1,0.29
Eric,Arborea Pegasus,Adventures in the Forgotten Realms,1,0.01
Eric,Arborea Pegasus,Adventures in the Forgotten Realms,1,0.01
Eric,Arcane Encyclopedia,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Arcane Endeavor,Forgotten Realms Commander,1,0.25
Eric,Arcane Epiphany,Foundations,1,0.01
Eric,Arcane Investigator,Adventures in the Forgotten Realms,4,0.01
Eric,Arcane Sanctum,March of the Machine Commander,1,0.34
Eric,Arcane Signet,Commander Legends: Battle for Baldur's Gate,2,0.23
Eric,Arcane Signet,Tales of Middle-earth Commander,3,0.25
Eric,Arcane Signet,Crimson Vow Commander,1,0.22
Eric,Arcane Signet,Forgotten Realms Commander,2,0.23
Eric,Arcane Signet,March of the Machine Commander,3,0.24
Eric,Arcane Signet,Forgotten Realms Commander,2,0.19
Eric,Arcane Signet,Midnight Hunt Commander,4,0.2
Eric,Arcane Signet,Phyrexia: All Will Be One Commander,1,0.3
Eric,Arcane Signet,Neon Dynasty Commander,1,0.36
Eric,Arcane Signet,Neon Dynasty Commander,1,0.38
Eric,Arcane Signet,Outlaws of Thunder Junction Commander,1,0.4
Eric,Arcane Signet,Modern Horizons 3 Commander,1,0.2
Eric,Arcane Signet,Wilds of Eldraine Commander,1,0.42
Eric,Arcanist's Owl,Neon Dynasty Commander,1,0.02
Eric,"Archelos, Lagoon Mystic",Dominaria United Commander,1,0.05
Eric,Archivist of Gondor,Tales of Middle-earth Commander,1,0.01
Eric,Archmage Emeritus,Strixhaven: School of Mages,1,1.25
Eric,Archmage's Newt,Outlaws of Thunder Junction,1,0.01
Eric,Archon of Cruelty,Modern Horizons 3 Commander,1,3.77
Eric,Archon of Sun's Grace,Wilds of Eldraine Commander,1,0.3
Eric,Archon's Glory,Wilds of Eldraine,1,0.01
Eric,Archway Commons,Strixhaven: School of Mages,1,0.01
Eric,"Ardenn, Intrepid Archaeologist",Commander Legends,1,1.0
Eric,Argentum Armor,Forgotten Realms Commander,1,0.5
Eric,Armed and Armored,Neon Dynasty Commander,1,0.08
Eric,Armguard Familiar,Kamigawa: Neon Dynasty,1,0.01
Eric,Armguard Familiar,Kamigawa: Neon Dynasty,1,0.01
Eric,Armor of Shadows,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Armorcraft Judge,March of the Machine Commander,1,0.05
Eric,Armored Armadillo,Outlaws of Thunder Junction,1,0.01
Eric,Armored Skyhunter,Commander Legends,1,0.99
Eric,Armory Paladin,Fallout,1,0.1
Eric,Armory Veteran,Adventures in the Forgotten Realms,1,0.01
Eric,Armory Veteran,Adventures in the Forgotten Realms,1,0.01
Eric,Arms of Hadar,Commander Legends: Battle for Baldur's Gate,1,0.03
Eric,Arno Dorian,Assassin's Creed,6,0.47
Eric,Arno Dorian,Assassin's Creed,3,0.01
Eric,Arno Dorian,Assassin's Creed,1,0.01
Eric,"Aron, Benalia's Ruin",Dominaria United,1,0.01
Eric,Arrester's Zeal,Ravnica Remastered,1,0.01
Eric,Arterial Alchemy,Crimson Vow Commander,1,0.09
Eric,Artificer Class,Commander Legends: Battle for Baldur's Gate,1,5.4
Eric,Arvad the Cursed,March of the Machine Commander,1,0.06
Eric,Arwen Undómiel,The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,"Arwen, Weaver of Hope",Tales of Middle-earth Commander,1,5.22
Eric,Arwen's Gift,The Lord of the Rings: Tales of Middle-earth,3,0.01
Eric,"Aryel, Knight of Windgrace",Commander Masters,1,0.01
Eric,"Aryel, Knight of Windgrace",March of the Machine Commander,1,0.08
Eric,Asari Captain,Kamigawa: Neon Dynasty,1,0.01
Eric,Ascendant Acolyte,Neon Dynasty Commander,1,0.09
Eric,Asceticism,Tales of Middle-earth Commander,1,1.82
Eric,Ash Barrens,Tales of Middle-earth Commander,2,0.08
Eric,"Ash, Party Crasher",Wilds of Eldraine,1,0.01
Eric,Asmodeus the Archfiend,Adventures in the Forgotten Realms,1,0.47
Eric,Asmodeus the Archfiend,Adventures in the Forgotten Realms,1,0.05
Eric,Assassin Den,Assassin's Creed,4,1.11
Eric,Assassin Gauntlet,Assassin's Creed,1,0.25
Eric,Assassin Gauntlet,Assassin's Creed,3,0.01
Eric,Assassin Initiate,Assassin's Creed,4,0.19
Eric,Assassin Token,March of the Machine Commander Tokens,2,0.0
Eric,Assassin Token,Outlaws of Thunder Junction Commander Tokens,1,0.05
Eric,Assassin Token,Assassin's Creed Tokens,6,0.0
Eric,Assassin Token,Assassin's Creed Tokens,19,0.01
Eric,Assassin's Ink,Kamigawa: Neon Dynasty,1,0.01
Eric,Assassin's Trophy,Assassin's Creed,1,1.0
Eric,Assemble the Entmoot,Tales of Middle-earth Commander,1,0.11
Eric,Assemble the Legion,Phyrexia: All Will Be One Commander,1,0.1
Eric,"Astor, Bearer of Blades",Dominaria United,1,0.01
Eric,"Astor, Bearer of Blades",Dominaria United,1,0.1
Eric,"Atarka, World Render",Forgotten Realms Commander,1,0.62
Eric,Attentive Sunscribe,The Lost Caverns of Ixalan,1,0.01
Eric,Auditore Ambush,Assassin's Creed,4,6.85
Eric,Aura Gnarlid,Wilds of Eldraine Commander,1,0.03
Eric,Aura Shards,Invasion,1,11.26
Eric,Auramancer,Masters 25,1,0.01
Eric,"Aurelia, the Law Above",Murders at Karlov Manor,1,0.85
Eric,"Aurelia, the Law Above",Murders at Karlov Manor,1,0.45
Eric,Aurora Shifter,Modern Horizons 3 Commander,1,0.09
Eric,Austere Command,Modern Horizons 3 Commander,1,0.25
Eric,Austere Command,Wilds of Eldraine Commander,1,0.41
Eric,Automated Artificer,Kamigawa: Neon Dynasty,1,0.01
Eric,Avacyn's Judgment,Crimson Vow Commander,1,0.02
Eric,Aveline de Grandpré,Assassin's Creed,2,2.95
Eric,Aveline de Grandpré,Assassin's Creed,1,0.45
Eric,Aveline de Grandpré,Assassin's Creed,2,0.15
Eric,Aven Mindcensor,Time Spiral Remastered,1,0.24
Eric,Aven Mindcensor,Amonkhet,1,0.25
Eric,Awakened Awareness,Kamigawa: Neon Dynasty,1,0.01
Eric,Axgard Armory,Kaldheim,2,0.13
Eric,Azorius Chancery,Modern Horizons 3 Commander,1,0.1
Eric,Azorius Chancery,Iconic Masters,1,0.1
Eric,Azorius Guildgate,Ravnica Remastered,1,0.02
Eric,Azorius Signet,Duskmourn: House of Horror Commander,1,0.1
Eric,Azorius Signet,Neon Dynasty Commander,1,0.15
Eric,Azusa's Many Journeys,Kamigawa: Neon Dynasty,1,0.04
Eric,Back for More,Breaking News,2,0.01
Eric,Back in Town,Outlaws of Thunder Junction Commander,1,1.0
Eric,Bag of Devouring,Forgotten Realms Commander,1,0.15
Eric,Bag of Devouring,Forgotten Realms Commander,1,0.05
Eric,Bag of Holding,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Bag of Holding,Commander Legends: Battle for Baldur's Gate,2,0.02
Eric,Bag of Tricks,Forgotten Realms Commander,1,0.08
Eric,Bakersbane Duo,Bloomburrow,2,0.01
Eric,Baldur's Gate,Commander Legends: Battle for Baldur's Gate,1,0.7
Eric,Baleful Beholder,Adventures in the Forgotten Realms,1,0.01
Eric,Ballad of the Black Flag,Assassin's Creed,2,0.9
Eric,Ballad of the Black Flag,Assassin's Creed,3,0.01
Eric,"Balmor, Battlemage Captain",Dominaria United,1,0.01
Eric,Balor,Commander Legends: Battle for Baldur's Gate,1,1.65
Eric,Balustrade Spy,Ravnica Remastered,1,0.01
Eric,Band Together,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Bandit's Haul,Outlaws of Thunder Junction,1,0.01
Eric,Bandit's Talent,Bloomburrow,1,0.08
Eric,Bane's Contingency,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Bane's Invoker,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Banish from Edoras,The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,Banishing Light,Bloomburrow,2,0.01
Eric,Banishing Light,Tales of Middle-earth Commander,1,0.03
Eric,Banishing Slash,Kamigawa: Neon Dynasty,1,0.01
Eric,Banquet Guests,Tales of Middle-earth Commander,1,0.25
Eric,Bar the Gate,Adventures in the Forgotten Realms,1,0.01
Eric,Barad-dûr,The Lord of the Rings: Tales of Middle-earth,1,0.17
Eric,Barbarian Class,Adventures in the Forgotten Realms,2,0.1
Eric,Bard Class,Adventures in the Forgotten Realms,1,0.09
Eric,Barkform Harvester,Bloomburrow,1,0.01
Eric,Bark-Knuckle Boxer,Bloomburrow,1,0.01
Eric,Baron Bertram Graywater,Outlaws of Thunder Junction,2,0.04
Eric,Barrow-Blade,The Lord of the Rings: Tales of Middle-earth,1,0.05
Eric,Barrowgoyf,Modern Horizons 3 Commander,1,7.48
Eric,Barrowin of Clan Undurr,Adventures in the Forgotten Realms,1,0.01
Eric,Basilica Guards,Ravnica Remastered,1,0.01
Eric,Basilisk Collar,Commander Legends: Battle for Baldur's Gate,3,0.75
Eric,Basilisk Gate,Commander Legends: Battle for Baldur's Gate,1,0.05
Eric,Basim Ibn Ishaq,Assassin's Creed,2,2.5
Eric,Bastion of Remembrance,Commander Masters,1,0.5
Eric,Bastion Protector,Tales of Middle-earth Commander,1,0.38
Eric,Bat Token,Crimson Vow Commander Tokens,4,0.09
Eric,Battle Cry Goblin,Adventures in the Forgotten Realms,1,0.5
Eric,Battle Screech,Phyrexia: All Will Be One Commander,1,0.02
Eric,Battlefield Forge,Outlaws of Thunder Junction Commander,2,0.74
Eric,Battlefield Forge,Modern Horizons 3 Commander,1,0.49
Eric,Battlefield Forge,Tales of Middle-earth Commander,1,0.5
Eric,Battlefield Improvisation,Assassin's Creed,4,0.21
Eric,Battlefield Raptor,Kaldheim,1,0.01
Eric,Battlemage's Bracers,Commander 2021,1,2.5
Eric,Battle-Scarred Goblin,The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,Battle-Scarred Goblin,The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,Battlesong Berserker,Foundations,1,0.01
Eric,Bayek of Siwa,Assassin's Creed,1,0.25
Eric,Bayek of Siwa,Assassin's Creed,1,3.0
Eric,Bayek of Siwa,Assassin's Creed,2,0.21
Eric,"Baylen, the Haymaker",Bloomburrow,1,0.4
Eric,Bayou Groff,Strixhaven: School of Mages,1,0.03
Eric,Beamtown Beatstick,March of the Machine,1,0.15
Eric,Bear Umbra,Neon Dynasty Commander,1,3.01
Eric,Bear Umbra,Wilds of Eldraine Commander,1,6.49
Eric,Beast Token,Forgotten Realms Commander Tokens,5,0.01
Eric,Beast Token,Neon Dynasty Commander Tokens,1,0.01
Eric,Beast Token,March of the Machine Commander Tokens,2,0.0
Eric,Beast Token (Deathtouch),Modern Horizons 3 Commander Tokens,1,0.01
Eric,Beast Within,Tales of Middle-earth Commander,1,1.43
Eric,Beast Within,Forgotten Realms Commander,1,1.0
Eric,Beast-Kin Ranger,Foundations,2,0.01
Eric,Become Anonymous,Assassin's Creed,2,0.6
Eric,Become Anonymous,Assassin's Creed,4,0.01
Eric,Become Anonymous,Assassin's Creed,1,0.69
Eric,Bedevil,Forgotten Realms Commander,1,0.3
Eric,Bedlam Reveler,Innistrad Remastered,1,0.05
Eric,Belligerent Guest,Innistrad: Crimson Vow,2,0.01
Eric,Belligerent Yearling,The Lost Caverns of Ixalan,1,0.01
Eric,Belt of Giant Strength,Forgotten Realms Commander,1,0.82
Eric,Benalish Faithbonder,Dominaria United,1,0.01
Eric,Beregond of the Guard,Tales of Middle-earth Commander,1,0.05
Eric,Berserk,Secret Lair Drop,1,12.79
Eric,Berserker's Frenzy,Forgotten Realms Commander,1,0.78
Eric,Bespoke Battlegarb,Wilds of Eldraine,1,0.01
Eric,Bespoke Battlewagon,Modern Horizons 3,1,0.01
Eric,Bestial Bloodline,Wilds of Eldraine,1,0.01
Eric,Betrayal at the Vault,Outlaws of Thunder Junction,1,0.01
Eric,Bewitching Leechcraft,The Lord of the Rings: Tales of Middle-earth,3,0.01
Eric,"Beza, the Bounding Spring",Bloomburrow,1,9.99
Eric,Bhaal's Invoker,Commander Legends: Battle for Baldur's Gate,1,0.01
Eric,Bident of Thassa,Modern Horizons 3 Commander,1,0.36
Eric,Big Score,Streets of New Capenna,1,0.5
Eric,"Bilbo, Birthday Celebrant",Tales of Middle-earth Commander,1,0.15
Eric,"Bill Ferny, Bree Swindler",The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,"Bill Ferny, Bree Swindler",The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,Billowing Shriekmass,Foundations,1,0.01
Eric,Binding Geist,Innistrad: Crimson Vow,1,0.01
Eric,Biolume Egg,Innistrad Remastered,1,0.03
Eric,Bird Token,Phyrexia: All Will Be One Commander Tokens,1,0.03
Eric,Bird Token,Tales of Middle-earth Commander Tokens,2,0.06
Eric,Bird Token,Tales of Middle-earth Commander Tokens,3,0.08
Eric,Birds of Paradise,Tales of Middle-earth Commander,1,4.59
Eric,Birthday Escape,The Lord of the Rings: Tales of Middle-earth,3,0.01
Eric,Bite Down,Foundations,3,0.03
Eric,Bitter Downfall,The Lord of the Rings: Tales of Middle-earth,1,0.01
Eric,Bitterblossom,Wilds of Eldraine: Enchanting Tales,1,12.0
Eric,Bituminous Blast,Forgotten Realms Commander,1,0.04
Eric,Bituminous Blast,Modern Horizons 3 Commander,1,0.01
Eric,Black Dragon,Adventures in the Forgotten Realms,1,0.3
Eric,Black Dragon,Adventures in the Forgotten Realms,1,0.05
Eric,Black Market Connections,Assassin's Creed,1,10.25
Eric,Black Market Connections,Assassin's Creed,1,6.5
Eric,Black Market Connections,Assassin's Creed,1,8.35
Eric,"Black Panther, Wakandan King",Secret Lair Drop,1,33.97
Eric,Blackblade Reforged,Neon Dynasty Commander,1,0.51
Eric,Blackcleave Cliffs,Outlaws of Thunder Junction Commander,1,1.5
Eric,Blacksmith's Talent,Bloomburrow,1,0.05
Eric,Blacksnag Buzzard,Outlaws of Thunder Junction,2,0.01
Eric,Blade Juggler,Ravnica Remastered,1,0.01
Eric,Blade of Selves,Secret Lair Drop,1,7.0
Eric,Blade of the Oni,Kamigawa: Neon Dynasty,1,0.22
Eric,Bladebrand,Ravnica Remastered,1,0.01
Eric,Bladewing the Risen,The List,1,0.5
Eric,Blanchwood Armor,The Brothers' War,1,0.01
Eric,Blasphemous Act,Crimson Vow Commander,1,1.5
Eric,Blasphemous Act,Double Masters,1,2.0
Eric,Blaster Hulk,Modern Horizons 3 Commander,1,0.07
Eric,Blazemire Verge,Duskmourn: House of Horror,1,3.25
Eric,Bleeding Effect,Assassin's Creed,4,0.44
Eric,Bleeding Effect,Assassin's Creed,4,0.07
